epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
9,0.7148,0.7108,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
10,0.7142,0.7103,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
11,0.7138,0.7098,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
12,0.713,0.7094,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
13,0.7125,0.709,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
14,0.712,0.7086,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
15,0.7118,0.7082,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
16,0.7112,0.7079,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
17,0.7109,0.7075,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
18,0.7106,0.7072,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
19,0.7103,0.7069,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
20,0.7098,0.7066,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
21,0.71,0.7063,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
22,0.7092,0.706,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
23,0.7091,0.7058,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
24,0.7086,0.7055,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
25,0.7085,0.7053,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
26,0.7081,0.705,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
27,0.7079,0.7048,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
28,0.7076,0.7046,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
29,0.7073,0.7044,0.5062950912434574,0.3361,"MLP20-LeakyReLU-Adagrad-0.001-0"
