epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
90,0.5503,0.5309,0.7377281086433725,0.7366,MLP520-Tanh-Adagrad-0.01-0
91,0.5556,0.5326,0.7371622577450841,0.7354,MLP520-Tanh-Adagrad-0.01-0
92,0.5516,0.5306,0.7378695713679445,0.737,MLP520-Tanh-Adagrad-0.01-0
93,0.5528,0.5311,0.7381524968170887,0.737,MLP520-Tanh-Adagrad-0.01-0
94,0.5558,0.5316,0.738718347715377,0.7376,MLP520-Tanh-Adagrad-0.01-0
95,0.561,0.5315,0.7375866459188004,0.7368,MLP520-Tanh-Adagrad-0.01-0
96,0.5553,0.531,0.7382939595416608,0.7372,MLP520-Tanh-Adagrad-0.01-0
97,0.5575,0.5315,0.7375866459188004,0.7365,MLP520-Tanh-Adagrad-0.01-0
98,0.558,0.5314,0.7380110340925167,0.7371,MLP520-Tanh-Adagrad-0.01-0
99,0.5572,0.532,0.7385768849908049,0.7374,MLP520-Tanh-Adagrad-0.01-0
100,0.5503,0.5308,0.7377281086433725,0.7366,MLP520-Tanh-Adagrad-0.01-0
1,0.6187,0.5612,0.7225915971141604,0.72,MLP520-Tanh-Adagrad-0.01-0
2,0.5927,0.5561,0.7251379261564578,0.7251,MLP520-Tanh-Adagrad-0.01-0
3,0.5866,0.5534,0.7265525534021785,0.7263,MLP520-Tanh-Adagrad-0.01-0
4,0.5872,0.5492,0.7266940161267506,0.726,MLP520-Tanh-Adagrad-0.01-0
5,0.5874,0.5498,0.7282501060970434,0.7272,MLP520-Tanh-Adagrad-0.01-0
6,0.5898,0.5488,0.7285330315461875,0.7276,MLP520-Tanh-Adagrad-0.01-0
7,0.5821,0.5476,0.7286744942707597,0.7278,MLP520-Tanh-Adagrad-0.01-0
8,0.5831,0.5486,0.7279671806478992,0.7273,MLP520-Tanh-Adagrad-0.01-0
9,0.5884,0.549,0.7286744942707597,0.7282,MLP520-Tanh-Adagrad-0.01-0
10,0.5816,0.5483,0.7293818078936201,0.7281,MLP520-Tanh-Adagrad-0.01-0
11,0.5815,0.5474,0.729240345169048,0.7286,MLP520-Tanh-Adagrad-0.01-0
12,0.5793,0.5465,0.731220823313057,0.7302,MLP520-Tanh-Adagrad-0.01-0
13,0.5858,0.5474,0.7309378978639128,0.73,MLP520-Tanh-Adagrad-0.01-0
14,0.5829,0.5466,0.7298061960673362,0.7286,MLP520-Tanh-Adagrad-0.01-0
15,0.577,0.5453,0.7305135096901967,0.7293,MLP520-Tanh-Adagrad-0.01-0
16,0.5798,0.5452,0.7302305842410525,0.729,MLP520-Tanh-Adagrad-0.01-0
17,0.5797,0.5464,0.7293818078936201,0.7276,MLP520-Tanh-Adagrad-0.01-0
18,0.5875,0.5464,0.7317866742113454,0.731,MLP520-Tanh-Adagrad-0.01-0
19,0.58,0.5459,0.7305135096901967,0.7295,MLP520-Tanh-Adagrad-0.01-0
20,0.5855,0.549,0.7283915688216155,0.7267,MLP520-Tanh-Adagrad-0.01-0
21,0.5813,0.5454,0.7293818078936201,0.7281,MLP520-Tanh-Adagrad-0.01-0
22,0.58,0.5458,0.7293818078936201,0.7281,MLP520-Tanh-Adagrad-0.01-0
23,0.5833,0.5467,0.729240345169048,0.7278,MLP520-Tanh-Adagrad-0.01-0
24,0.582,0.5468,0.7295232706181921,0.7277,MLP520-Tanh-Adagrad-0.01-0
25,0.5784,0.5457,0.7293818078936201,0.7281,MLP520-Tanh-Adagrad-0.01-0
26,0.5792,0.5457,0.7306549724147687,0.7295,MLP520-Tanh-Adagrad-0.01-0
27,0.5822,0.5457,0.729240345169048,0.7277,MLP520-Tanh-Adagrad-0.01-0
28,0.578,0.5467,0.7298061960673362,0.7276,MLP520-Tanh-Adagrad-0.01-0
29,0.5805,0.5444,0.7313622860376291,0.7306,MLP520-Tanh-Adagrad-0.01-0
30,0.5802,0.5458,0.7305135096901967,0.7295,MLP520-Tanh-Adagrad-0.01-0
31,0.5829,0.545,0.7305135096901967,0.7291,MLP520-Tanh-Adagrad-0.01-0
32,0.5748,0.544,0.7317866742113454,0.7311,MLP520-Tanh-Adagrad-0.01-0
33,0.5747,0.5441,0.7302305842410525,0.7289,MLP520-Tanh-Adagrad-0.01-0
34,0.5822,0.5447,0.7306549724147687,0.7295,MLP520-Tanh-Adagrad-0.01-0
35,0.5801,0.5448,0.7316452114867732,0.7306,MLP520-Tanh-Adagrad-0.01-0
36,0.5832,0.5463,0.7282501060970434,0.7263,MLP520-Tanh-Adagrad-0.01-0
37,0.5821,0.5456,0.7299476587919084,0.7288,MLP520-Tanh-Adagrad-0.01-0
38,0.5788,0.5466,0.7285330315461875,0.7267,MLP520-Tanh-Adagrad-0.01-0
39,0.5817,0.5457,0.7306549724147687,0.7294,MLP520-Tanh-Adagrad-0.01-0
40,0.584,0.5467,0.7309378978639128,0.7299,MLP520-Tanh-Adagrad-0.01-0
41,0.5786,0.5452,0.7305135096901967,0.7293,MLP520-Tanh-Adagrad-0.01-0
42,0.5791,0.545,0.7302305842410525,0.729,MLP520-Tanh-Adagrad-0.01-0
43,0.5804,0.5468,0.7296647333427642,0.7281,MLP520-Tanh-Adagrad-0.01-0
44,0.5818,0.5458,0.7299476587919084,0.7286,MLP520-Tanh-Adagrad-0.01-0
45,0.5755,0.5435,0.7307964351393408,0.7297,MLP520-Tanh-Adagrad-0.01-0
46,0.5805,0.5445,0.7300891215164804,0.7287,MLP520-Tanh-Adagrad-0.01-0
47,0.576,0.5448,0.7290988824444758,0.7273,MLP520-Tanh-Adagrad-0.01-0
48,0.5776,0.5438,0.7306549724147687,0.7294,MLP520-Tanh-Adagrad-0.01-0
49,0.579,0.5455,0.7290988824444758,0.7271,MLP520-Tanh-Adagrad-0.01-0
50,0.5801,0.5443,0.7305135096901967,0.7293,MLP520-Tanh-Adagrad-0.01-0
51,0.5816,0.5454,0.7303720469656245,0.7291,MLP520-Tanh-Adagrad-0.01-0
52,0.5759,0.5444,0.7305135096901967,0.7291,MLP520-Tanh-Adagrad-0.01-0
53,0.5763,0.5441,0.729240345169048,0.728,MLP520-Tanh-Adagrad-0.01-0
54,0.5751,0.5431,0.7313622860376291,0.7303,MLP520-Tanh-Adagrad-0.01-0
55,0.5785,0.5435,0.7307964351393408,0.7296,MLP520-Tanh-Adagrad-0.01-0
56,0.5813,0.545,0.7302305842410525,0.7287,MLP520-Tanh-Adagrad-0.01-0
57,0.577,0.5436,0.7302305842410525,0.729,MLP520-Tanh-Adagrad-0.01-0
58,0.5801,0.5441,0.7302305842410525,0.729,MLP520-Tanh-Adagrad-0.01-0
59,0.5821,0.5449,0.7305135096901967,0.7288,MLP520-Tanh-Adagrad-0.01-0
60,0.5816,0.5435,0.7316452114867732,0.7306,MLP520-Tanh-Adagrad-0.01-0
61,0.5759,0.5438,0.7307964351393408,0.7295,MLP520-Tanh-Adagrad-0.01-0
62,0.5825,0.5446,0.7300891215164804,0.7287,MLP520-Tanh-Adagrad-0.01-0
63,0.587,0.5446,0.7306549724147687,0.7293,MLP520-Tanh-Adagrad-0.01-0
64,0.5778,0.5451,0.7302305842410525,0.7283,MLP520-Tanh-Adagrad-0.01-0
65,0.5796,0.5437,0.7307964351393408,0.7296,MLP520-Tanh-Adagrad-0.01-0
66,0.5788,0.5439,0.7309378978639128,0.7296,MLP520-Tanh-Adagrad-0.01-0
67,0.5719,0.5428,0.7305135096901967,0.7292,MLP520-Tanh-Adagrad-0.01-0
68,0.5819,0.5434,0.7306549724147687,0.7294,MLP520-Tanh-Adagrad-0.01-0
69,0.5775,0.5431,0.7306549724147687,0.7294,MLP520-Tanh-Adagrad-0.01-0
70,0.5738,0.5425,0.7309378978639128,0.7298,MLP520-Tanh-Adagrad-0.01-0
71,0.5751,0.5431,0.7310793605884849,0.73,MLP520-Tanh-Adagrad-0.01-0
72,0.5809,0.5453,0.7306549724147687,0.7289,MLP520-Tanh-Adagrad-0.01-0
73,0.5762,0.5435,0.7309378978639128,0.7298,MLP520-Tanh-Adagrad-0.01-0
74,0.5771,0.5438,0.7323525251096336,0.731,MLP520-Tanh-Adagrad-0.01-0
75,0.5791,0.5437,0.7317866742113454,0.7307,MLP520-Tanh-Adagrad-0.01-0
76,0.5846,0.5442,0.7315037487622011,0.73,MLP520-Tanh-Adagrad-0.01-0
77,0.5717,0.5422,0.731220823313057,0.7303,MLP520-Tanh-Adagrad-0.01-0
78,0.5795,0.5427,0.7313622860376291,0.7303,MLP520-Tanh-Adagrad-0.01-0
79,0.5767,0.5438,0.7329183760079219,0.7311,MLP520-Tanh-Adagrad-0.01-0
80,0.5752,0.5442,0.7320695996604895,0.7302,MLP520-Tanh-Adagrad-0.01-0
81,0.5774,0.5425,0.7307964351393408,0.7297,MLP520-Tanh-Adagrad-0.01-0
82,0.5815,0.5436,0.7313622860376291,0.7301,MLP520-Tanh-Adagrad-0.01-0
83,0.5815,0.5439,0.7302305842410525,0.7289,MLP520-Tanh-Adagrad-0.01-0
84,0.5779,0.5434,0.7317866742113454,0.7309,MLP520-Tanh-Adagrad-0.01-0
85,0.5753,0.5426,0.731220823313057,0.73,MLP520-Tanh-Adagrad-0.01-0
86,0.5788,0.5432,0.7309378978639128,0.7298,MLP520-Tanh-Adagrad-0.01-0
87,0.5834,0.5447,0.7323525251096336,0.7308,MLP520-Tanh-Adagrad-0.01-0
88,0.5757,0.543,0.7309378978639128,0.7296,MLP520-Tanh-Adagrad-0.01-0
89,0.5816,0.5442,0.731220823313057,0.7299,MLP520-Tanh-Adagrad-0.01-0
90,0.5765,0.5433,0.7313622860376291,0.7302,MLP520-Tanh-Adagrad-0.01-0
91,0.5787,0.5434,0.7309378978639128,0.7297,MLP520-Tanh-Adagrad-0.01-0
92,0.574,0.5427,0.7307964351393408,0.7295,MLP520-Tanh-Adagrad-0.01-0
93,0.5736,0.5427,0.7310793605884849,0.7299,MLP520-Tanh-Adagrad-0.01-0
94,0.5749,0.5421,0.7306549724147687,0.7295,MLP520-Tanh-Adagrad-0.01-0
95,0.5815,0.5439,0.7307964351393408,0.7293,MLP520-Tanh-Adagrad-0.01-0
96,0.5747,0.5429,0.7305135096901967,0.7293,MLP520-Tanh-Adagrad-0.01-0
97,0.5763,0.5435,0.7305135096901967,0.7293,MLP520-Tanh-Adagrad-0.01-0
98,0.5773,0.5441,0.7306549724147687,0.7293,MLP520-Tanh-Adagrad-0.01-0
99,0.5788,0.5439,0.7307964351393408,0.7293,MLP520-Tanh-Adagrad-0.01-0
100,0.5756,0.5428,0.7299476587919084,0.7287,MLP520-Tanh-Adagrad-0.01-0
1,0.6677,0.5896,0.725562314330174,0.725,MLP520-Tanh-Adagrad-0.01-0
2,0.6369,0.5731,0.7238647616353091,0.7237,MLP520-Tanh-Adagrad-0.01-0
3,0.6394,0.5759,0.7190550289998585,0.7171,MLP520-Tanh-Adagrad-0.01-0
4,0.6319,0.5759,0.7196208798981468,0.7169,MLP520-Tanh-Adagrad-0.01-0
5,0.6299,0.5712,0.7196208798981468,0.7178,MLP520-Tanh-Adagrad-0.01-0
6,0.6298,0.5717,0.7218842834913001,0.7212,MLP520-Tanh-Adagrad-0.01-0
7,0.6304,0.5714,0.7224501343895884,0.7214,MLP520-Tanh-Adagrad-0.01-0
8,0.6197,0.5649,0.7213184325930118,0.7208,MLP520-Tanh-Adagrad-0.01-0
9,0.6274,0.5688,0.7211769698684397,0.7202,MLP520-Tanh-Adagrad-0.01-0
10,0.6274,0.5701,0.7225915971141604,0.7216,MLP520-Tanh-Adagrad-0.01-0
11,0.6168,0.5692,0.7214598953175838,0.7196,MLP520-Tanh-Adagrad-0.01-0
12,0.6256,0.5697,0.7213184325930118,0.7194,MLP520-Tanh-Adagrad-0.01-0
13,0.6221,0.5683,0.7216013580421559,0.7204,MLP520-Tanh-Adagrad-0.01-0
14,0.6196,0.5675,0.7223086716650162,0.7215,MLP520-Tanh-Adagrad-0.01-0
15,0.6202,0.5668,0.7211769698684397,0.7197,MLP520-Tanh-Adagrad-0.01-0
16,0.618,0.5646,0.7210355071438675,0.72,MLP520-Tanh-Adagrad-0.01-0
17,0.6189,0.567,0.7207525816947234,0.7186,MLP520-Tanh-Adagrad-0.01-0
18,0.6205,0.5673,0.7213184325930118,0.7198,MLP520-Tanh-Adagrad-0.01-0
19,0.6176,0.5656,0.7220257462158721,0.7207,MLP520-Tanh-Adagrad-0.01-0
20,0.6173,0.5672,0.7221672089404442,0.7206,MLP520-Tanh-Adagrad-0.01-0
21,0.6226,0.5663,0.721742820766728,0.7206,MLP520-Tanh-Adagrad-0.01-0
22,0.6191,0.5672,0.7213184325930118,0.7196,MLP520-Tanh-Adagrad-0.01-0
23,0.6182,0.5669,0.719903805347291,0.7178,MLP520-Tanh-Adagrad-0.01-0
24,0.6215,0.5662,0.7220257462158721,0.7204,MLP520-Tanh-Adagrad-0.01-0
25,0.626,0.5699,0.7204696562455792,0.7184,MLP520-Tanh-Adagrad-0.01-0
26,0.6167,0.5656,0.721742820766728,0.7199,MLP520-Tanh-Adagrad-0.01-0
27,0.6219,0.5663,0.7213184325930118,0.7196,MLP520-Tanh-Adagrad-0.01-0
28,0.6175,0.5677,0.7213184325930118,0.7192,MLP520-Tanh-Adagrad-0.01-0
29,0.6124,0.5654,0.7207525816947234,0.7186,MLP520-Tanh-Adagrad-0.01-0
30,0.6189,0.5659,0.7208940444192955,0.7194,MLP520-Tanh-Adagrad-0.01-0
31,0.6187,0.5658,0.7214598953175838,0.7199,MLP520-Tanh-Adagrad-0.01-0
32,0.6171,0.5653,0.7216013580421559,0.7199,MLP520-Tanh-Adagrad-0.01-0
33,0.6228,0.5679,0.721742820766728,0.72,MLP520-Tanh-Adagrad-0.01-0
34,0.6173,0.566,0.7224501343895884,0.7209,MLP520-Tanh-Adagrad-0.01-0
35,0.6138,0.5639,0.7221672089404442,0.7206,MLP520-Tanh-Adagrad-0.01-0
36,0.62,0.5664,0.7213184325930118,0.7194,MLP520-Tanh-Adagrad-0.01-0
37,0.6211,0.5659,0.7218842834913001,0.7203,MLP520-Tanh-Adagrad-0.01-0
38,0.6164,0.5646,0.7216013580421559,0.7197,MLP520-Tanh-Adagrad-0.01-0
39,0.6282,0.5685,0.7211769698684397,0.7191,MLP520-Tanh-Adagrad-0.01-0
40,0.6198,0.5659,0.7220257462158721,0.7202,MLP520-Tanh-Adagrad-0.01-0
41,0.6177,0.5654,0.7220257462158721,0.7203,MLP520-Tanh-Adagrad-0.01-0
42,0.6181,0.5658,0.7223086716650162,0.7204,MLP520-Tanh-Adagrad-0.01-0
43,0.6133,0.565,0.7210355071438675,0.719,MLP520-Tanh-Adagrad-0.01-0
44,0.6179,0.5642,0.7223086716650162,0.7209,MLP520-Tanh-Adagrad-0.01-0
45,0.6209,0.5661,0.7221672089404442,0.7204,MLP520-Tanh-Adagrad-0.01-0
46,0.6159,0.5662,0.7210355071438675,0.7188,MLP520-Tanh-Adagrad-0.01-0
47,0.6146,0.5664,0.7214598953175838,0.7189,MLP520-Tanh-Adagrad-0.01-0
48,0.6188,0.5664,0.7218842834913001,0.7198,MLP520-Tanh-Adagrad-0.01-0
49,0.6159,0.5645,0.7210355071438675,0.7194,MLP520-Tanh-Adagrad-0.01-0
50,0.6158,0.5648,0.7216013580421559,0.7196,MLP520-Tanh-Adagrad-0.01-0
51,0.6146,0.5654,0.7216013580421559,0.7195,MLP520-Tanh-Adagrad-0.01-0
52,0.6188,0.5653,0.7218842834913001,0.72,MLP520-Tanh-Adagrad-0.01-0
53,0.6166,0.5651,0.721742820766728,0.7201,MLP520-Tanh-Adagrad-0.01-0
54,0.6165,0.5665,0.7213184325930118,0.7191,MLP520-Tanh-Adagrad-0.01-0
55,0.6074,0.5646,0.7221672089404442,0.7197,MLP520-Tanh-Adagrad-0.01-0
56,0.6169,0.5653,0.7220257462158721,0.7201,MLP520-Tanh-Adagrad-0.01-0
57,0.6187,0.5653,0.7216013580421559,0.7199,MLP520-Tanh-Adagrad-0.01-0
58,0.6144,0.5657,0.7220257462158721,0.7201,MLP520-Tanh-Adagrad-0.01-0
59,0.6108,0.5645,0.721742820766728,0.7199,MLP520-Tanh-Adagrad-0.01-0
60,0.6184,0.5658,0.7223086716650162,0.7206,MLP520-Tanh-Adagrad-0.01-0
61,0.6121,0.5643,0.7218842834913001,0.7203,MLP520-Tanh-Adagrad-0.01-0
62,0.6173,0.5653,0.7220257462158721,0.7203,MLP520-Tanh-Adagrad-0.01-0
63,0.6179,0.5652,0.7220257462158721,0.7204,MLP520-Tanh-Adagrad-0.01-0
64,0.6173,0.565,0.7216013580421559,0.7201,MLP520-Tanh-Adagrad-0.01-0
65,0.6105,0.5653,0.7224501343895884,0.7203,MLP520-Tanh-Adagrad-0.01-0
66,0.6129,0.5653,0.7223086716650162,0.7205,MLP520-Tanh-Adagrad-0.01-0
67,0.6148,0.5654,0.7220257462158721,0.7202,MLP520-Tanh-Adagrad-0.01-0
68,0.615,0.5653,0.7223086716650162,0.7206,MLP520-Tanh-Adagrad-0.01-0
69,0.6181,0.5655,0.7223086716650162,0.7206,MLP520-Tanh-Adagrad-0.01-0
70,0.6147,0.5654,0.7216013580421559,0.72,MLP520-Tanh-Adagrad-0.01-0
71,0.6161,0.5661,0.7214598953175838,0.7195,MLP520-Tanh-Adagrad-0.01-0
72,0.6152,0.5652,0.7221672089404442,0.7205,MLP520-Tanh-Adagrad-0.01-0
73,0.612,0.5643,0.721742820766728,0.7201,MLP520-Tanh-Adagrad-0.01-0
74,0.6117,0.565,0.7223086716650162,0.7204,MLP520-Tanh-Adagrad-0.01-0
75,0.6151,0.5646,0.7223086716650162,0.7207,MLP520-Tanh-Adagrad-0.01-0
76,0.6099,0.5646,0.721742820766728,0.7198,MLP520-Tanh-Adagrad-0.01-0
77,0.6136,0.5649,0.7224501343895884,0.7205,MLP520-Tanh-Adagrad-0.01-0
78,0.6179,0.5666,0.7220257462158721,0.7201,MLP520-Tanh-Adagrad-0.01-0
79,0.61,0.5657,0.7220257462158721,0.7198,MLP520-Tanh-Adagrad-0.01-0
80,0.6215,0.5672,0.7227330598387325,0.7207,MLP520-Tanh-Adagrad-0.01-0
81,0.6185,0.566,0.7224501343895884,0.7207,MLP520-Tanh-Adagrad-0.01-0
82,0.6131,0.5653,0.7213184325930118,0.7199,MLP520-Tanh-Adagrad-0.01-0
83,0.6174,0.5652,0.7223086716650162,0.7206,MLP520-Tanh-Adagrad-0.01-0
84,0.6108,0.5649,0.7213184325930118,0.7192,MLP520-Tanh-Adagrad-0.01-0
85,0.6137,0.5657,0.7218842834913001,0.7196,MLP520-Tanh-Adagrad-0.01-0
86,0.6147,0.5652,0.7225915971141604,0.7205,MLP520-Tanh-Adagrad-0.01-0
87,0.6177,0.5667,0.7224501343895884,0.7202,MLP520-Tanh-Adagrad-0.01-0
88,0.6116,0.5656,0.7228745225633045,0.721,MLP520-Tanh-Adagrad-0.01-0
89,0.6128,0.5649,0.7228745225633045,0.721,MLP520-Tanh-Adagrad-0.01-0
90,0.6094,0.564,0.7223086716650162,0.7203,MLP520-Tanh-Adagrad-0.01-0
91,0.6125,0.564,0.7228745225633045,0.721,MLP520-Tanh-Adagrad-0.01-0
92,0.6149,0.5645,0.7231574480124487,0.7216,MLP520-Tanh-Adagrad-0.01-0
93,0.6133,0.5649,0.7224501343895884,0.7206,MLP520-Tanh-Adagrad-0.01-0
94,0.616,0.5659,0.7230159852878767,0.7207,MLP520-Tanh-Adagrad-0.01-0
95,0.6142,0.5655,0.7228745225633045,0.7207,MLP520-Tanh-Adagrad-0.01-0
96,0.6077,0.564,0.7231574480124487,0.7211,MLP520-Tanh-Adagrad-0.01-0
97,0.6172,0.5647,0.7227330598387325,0.7212,MLP520-Tanh-Adagrad-0.01-0
98,0.6146,0.5652,0.7227330598387325,0.7208,MLP520-Tanh-Adagrad-0.01-0
99,0.6141,0.5654,0.7228745225633045,0.7208,MLP520-Tanh-Adagrad-0.01-0
100,0.6141,0.5655,0.7227330598387325,0.7207,MLP520-Tanh-Adagrad-0.01-0
1,0.6973,0.6888,0.5060121657943132,0.3488,MLP520-Tanh-Adagrad-0.01-0
2,0.6939,0.6858,0.5236950063658226,0.387,MLP520-Tanh-Adagrad-0.01-0
3,0.6925,0.682,0.6343188569811855,0.5918,MLP520-Tanh-Adagrad-0.01-0
4,0.6905,0.6721,0.6941575894751733,0.6809,MLP520-Tanh-Adagrad-0.01-0
5,0.6826,0.6532,0.7042014429197906,0.6944,MLP520-Tanh-Adagrad-0.01-0
6,0.6792,0.6323,0.7191964917244306,0.7173,MLP520-Tanh-Adagrad-0.01-0
7,0.678,0.6263,0.7167916254067054,0.714,MLP520-Tanh-Adagrad-0.01-0
8,0.6725,0.6157,0.7186306408261424,0.7173,MLP520-Tanh-Adagrad-0.01-0
9,0.6649,0.604,0.7204696562455792,0.7184,MLP520-Tanh-Adagrad-0.01-0
10,0.6679,0.6044,0.7187721035507144,0.7165,MLP520-Tanh-Adagrad-0.01-0
11,0.6633,0.5999,0.7184891781015702,0.7161,MLP520-Tanh-Adagrad-0.01-0
12,0.6591,0.5924,0.7196208798981468,0.718,MLP520-Tanh-Adagrad-0.01-0
13,0.656,0.5901,0.718064789927854,0.7157,MLP520-Tanh-Adagrad-0.01-0
14,0.6667,0.5957,0.7190550289998585,0.7172,MLP520-Tanh-Adagrad-0.01-0
15,0.6601,0.5929,0.7183477153769982,0.7164,MLP520-Tanh-Adagrad-0.01-0
16,0.6612,0.5925,0.7182062526524261,0.7161,MLP520-Tanh-Adagrad-0.01-0
17,0.6629,0.5953,0.7141038336398359,0.711,MLP520-Tanh-Adagrad-0.01-0
18,0.6589,0.5951,0.7148111472626962,0.7117,MLP520-Tanh-Adagrad-0.01-0
19,0.6582,0.5949,0.7159428490592729,0.7132,MLP520-Tanh-Adagrad-0.01-0
20,0.6595,0.594,0.7170745508558495,0.7151,MLP520-Tanh-Adagrad-0.01-0
21,0.6593,0.5942,0.7172160135804215,0.7152,MLP520-Tanh-Adagrad-0.01-0
22,0.6572,0.5937,0.7153769981609845,0.7125,MLP520-Tanh-Adagrad-0.01-0
23,0.6594,0.5945,0.7149526099872684,0.7119,MLP520-Tanh-Adagrad-0.01-0
24,0.6561,0.5906,0.7165086999575612,0.7139,MLP520-Tanh-Adagrad-0.01-0
25,0.6522,0.5896,0.7143867590889801,0.711,MLP520-Tanh-Adagrad-0.01-0
26,0.6566,0.5921,0.7152355354364125,0.711,MLP520-Tanh-Adagrad-0.01-0
27,0.6503,0.5865,0.7152355354364125,0.7125,MLP520-Tanh-Adagrad-0.01-0
28,0.6517,0.587,0.7148111472626962,0.7121,MLP520-Tanh-Adagrad-0.01-0
29,0.648,0.586,0.7131135945678314,0.7101,MLP520-Tanh-Adagrad-0.01-0
30,0.6569,0.5909,0.7141038336398359,0.7106,MLP520-Tanh-Adagrad-0.01-0
31,0.6541,0.5905,0.7129721318432592,0.7098,MLP520-Tanh-Adagrad-0.01-0
32,0.6504,0.5875,0.7158013863347008,0.7134,MLP520-Tanh-Adagrad-0.01-0
33,0.655,0.5902,0.7156599236101288,0.7132,MLP520-Tanh-Adagrad-0.01-0
34,0.6485,0.5871,0.7132550572924035,0.7104,MLP520-Tanh-Adagrad-0.01-0
35,0.6543,0.5899,0.714245296364408,0.7107,MLP520-Tanh-Adagrad-0.01-0
36,0.653,0.5909,0.7145282218135521,0.7111,MLP520-Tanh-Adagrad-0.01-0
37,0.6491,0.5885,0.7136794454661197,0.7103,MLP520-Tanh-Adagrad-0.01-0
38,0.653,0.5903,0.7165086999575612,0.7125,MLP520-Tanh-Adagrad-0.01-0
39,0.6543,0.5905,0.7139623709152638,0.7107,MLP520-Tanh-Adagrad-0.01-0
40,0.6513,0.5902,0.714245296364408,0.7106,MLP520-Tanh-Adagrad-0.01-0
41,0.651,0.5897,0.7156599236101288,0.7118,MLP520-Tanh-Adagrad-0.01-0
42,0.6561,0.5908,0.7152355354364125,0.7115,MLP520-Tanh-Adagrad-0.01-0
43,0.6506,0.5903,0.7155184608855567,0.7118,MLP520-Tanh-Adagrad-0.01-0
44,0.6496,0.5887,0.7152355354364125,0.7114,MLP520-Tanh-Adagrad-0.01-0
45,0.655,0.5915,0.7163672372329891,0.7123,MLP520-Tanh-Adagrad-0.01-0
46,0.6506,0.5901,0.7138209081906918,0.7104,MLP520-Tanh-Adagrad-0.01-0
47,0.6486,0.5888,0.7143867590889801,0.7107,MLP520-Tanh-Adagrad-0.01-0
48,0.6533,0.5887,0.7135379827415476,0.7105,MLP520-Tanh-Adagrad-0.01-0
49,0.648,0.5873,0.7131135945678314,0.7101,MLP520-Tanh-Adagrad-0.01-0
50,0.6465,0.5868,0.7129721318432592,0.71,MLP520-Tanh-Adagrad-0.01-0
51,0.6479,0.5871,0.7145282218135521,0.7117,MLP520-Tanh-Adagrad-0.01-0
52,0.6483,0.5861,0.7167916254067054,0.7145,MLP520-Tanh-Adagrad-0.01-0
53,0.6498,0.5869,0.7166501626821332,0.7144,MLP520-Tanh-Adagrad-0.01-0
54,0.6481,0.5885,0.7146696845381242,0.7118,MLP520-Tanh-Adagrad-0.01-0
55,0.6507,0.5883,0.7163672372329891,0.7141,MLP520-Tanh-Adagrad-0.01-0
56,0.6517,0.5902,0.7159428490592729,0.7134,MLP520-Tanh-Adagrad-0.01-0
57,0.647,0.5878,0.7159428490592729,0.7136,MLP520-Tanh-Adagrad-0.01-0
58,0.6492,0.5879,0.7145282218135521,0.7117,MLP520-Tanh-Adagrad-0.01-0
59,0.6505,0.589,0.7145282218135521,0.7117,MLP520-Tanh-Adagrad-0.01-0
60,0.6487,0.5885,0.7145282218135521,0.7117,MLP520-Tanh-Adagrad-0.01-0
61,0.643,0.5864,0.7149526099872684,0.7122,MLP520-Tanh-Adagrad-0.01-0
62,0.651,0.5882,0.7148111472626962,0.7121,MLP520-Tanh-Adagrad-0.01-0
63,0.6444,0.5873,0.7148111472626962,0.7114,MLP520-Tanh-Adagrad-0.01-0
64,0.6521,0.5904,0.7138209081906918,0.7102,MLP520-Tanh-Adagrad-0.01-0
65,0.6457,0.5888,0.7141038336398359,0.7105,MLP520-Tanh-Adagrad-0.01-0
66,0.6529,0.591,0.7136794454661197,0.7099,MLP520-Tanh-Adagrad-0.01-0
67,0.648,0.5917,0.7138209081906918,0.7094,MLP520-Tanh-Adagrad-0.01-0
68,0.65,0.5906,0.7146696845381242,0.7106,MLP520-Tanh-Adagrad-0.01-0
69,0.6501,0.5904,0.7138209081906918,0.7096,MLP520-Tanh-Adagrad-0.01-0
70,0.6473,0.5903,0.7135379827415476,0.7092,MLP520-Tanh-Adagrad-0.01-0
71,0.6516,0.5915,0.7131135945678314,0.7086,MLP520-Tanh-Adagrad-0.01-0
72,0.6434,0.5898,0.7133965200169755,0.7086,MLP520-Tanh-Adagrad-0.01-0
73,0.6518,0.5911,0.7129721318432592,0.7086,MLP520-Tanh-Adagrad-0.01-0
74,0.6489,0.5899,0.714245296364408,0.7103,MLP520-Tanh-Adagrad-0.01-0
75,0.6461,0.5879,0.7143867590889801,0.7107,MLP520-Tanh-Adagrad-0.01-0
76,0.6428,0.5859,0.7145282218135521,0.7115,MLP520-Tanh-Adagrad-0.01-0
77,0.6497,0.5881,0.7143867590889801,0.7113,MLP520-Tanh-Adagrad-0.01-0
78,0.6526,0.5901,0.7148111472626962,0.7119,MLP520-Tanh-Adagrad-0.01-0
79,0.649,0.5891,0.7153769981609845,0.7126,MLP520-Tanh-Adagrad-0.01-0
80,0.6423,0.5872,0.7146696845381242,0.7116,MLP520-Tanh-Adagrad-0.01-0
81,0.6439,0.5871,0.7150940727118404,0.7116,MLP520-Tanh-Adagrad-0.01-0
