epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
89,0.5396,0.5221,0.7404159004102419,0.7393,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
90,0.5408,0.5227,0.7397085867873815,0.7383,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
91,0.5415,0.5227,0.740557363134814,0.7392,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
92,0.5448,0.5243,0.7397085867873815,0.7382,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
93,0.5387,0.5221,0.7416890649313905,0.7411,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
94,0.5388,0.5224,0.7401329749610978,0.7389,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
95,0.5399,0.5226,0.7421134531051068,0.7411,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
96,0.5411,0.5231,0.7421134531051068,0.7414,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
97,0.5437,0.5267,0.7347573914273589,0.7317,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
98,0.5369,0.5226,0.7414061394822464,0.7408,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
99,0.5406,0.5227,0.7406988258593861,0.7392,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
100,0.5417,0.5233,0.7411232140331023,0.7406,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
1,0.618,0.5983,0.6940161267506012,0.6783,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
2,0.5975,0.5588,0.7240062243598812,0.7224,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
3,0.5824,0.551,0.7247135379827415,0.722,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
4,0.581,0.5508,0.7281086433724714,0.7262,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
5,0.5766,0.5477,0.7332013014570661,0.7328,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
6,0.5833,0.5512,0.725562314330174,0.7223,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.1
