epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
18,0.5121,0.5101,0.7497524402319988,0.7493,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
19,0.5136,0.5118,0.7501768284057151,0.7475,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
20,0.5111,0.5291,0.7363134813976517,0.7356,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
21,0.5128,0.5341,0.7306549724147687,0.7215,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
22,0.5115,0.5282,0.7371622577450841,0.7365,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
23,0.5134,0.5103,0.7531475456217287,0.751,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
24,0.5102,0.5127,0.7503182911302871,0.7497,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
25,0.5129,0.5126,0.751732918376008,0.7491,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
26,0.5101,0.5095,0.7506012165794314,0.7503,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
27,0.5114,0.5085,0.751732918376008,0.7505,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
28,0.5168,0.519,0.7414061394822464,0.7412,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
29,0.5102,0.5168,0.7481963502617061,0.7441,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
30,0.5088,0.5197,0.742537841278823,0.7425,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
31,0.5116,0.5096,0.7507426793040034,0.7506,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
32,0.5111,0.5176,0.7426793040033951,0.7425,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
33,0.5093,0.5267,0.7361720186730797,0.7354,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
34,0.5087,0.5074,0.7508841420285755,0.7503,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
35,0.511,0.5089,0.75187438110058,0.7498,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
36,0.5087,0.5094,0.7508841420285755,0.7507,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
37,0.5098,0.5129,0.7470646484651294,0.7471,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
38,0.5078,0.5088,0.7527231574480124,0.752,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
39,0.5131,0.5145,0.7453670957702645,0.7453,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
40,0.5087,0.5075,0.7515914556514358,0.7511,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
41,0.511,0.5149,0.74437685669826,0.7443,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
42,0.5098,0.5097,0.7487622011599944,0.7487,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
43,0.511,0.5083,0.7521573065497241,0.7518,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
44,0.5092,0.5073,0.7544207101428774,0.7529,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
45,0.5115,0.5078,0.75187438110058,0.7513,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
46,0.5102,0.5124,0.7487622011599944,0.7488,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
47,0.5075,0.5176,0.7473475739142736,0.7429,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
48,0.5108,0.5154,0.74437685669826,0.7443,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
49,0.5073,0.5114,0.7477719620879898,0.7478,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
50,0.5104,0.507,0.7511670674777197,0.7506,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
51,0.5095,0.5079,0.7530060828971566,0.751,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
